,Visitor,G,Home,G.1,Total_goal,Rk,AvAge,GP,W,L,OL,PTS,PTS%,GF,GA,SOW,SOL,SRS,SOS,GF/G,GF/G,PP,PPO,PP%,PPA,PPOA,PK%,SH,SHA,PIM/G,oPIM/G,S,S%,SA,SV%,SO,Rk,Age,GP,CF,CA,CF%,CF% rel,FF,FA,FF%,FF rel,oiSH%,oiSV%,PDO,oZS%,dZS%,TK,GV,SAtt,Thru%,Rk,Age,GP,G,A,PTS,+/-,PIM,PS,EV,PP,SH,GW,Assist-EV,PP,Assist-SH,S,S%,TOI,BLK,HIT,FOW,FOL,FO%,Rk,Age,GP,GS,W,L,T/O,GA,SA,SV,SV%,GAA,SO,GPS,MIN,QS,QS%,RBS,GA%,GSAA,G,A,PTS,PIM
849,Carolina Hurricanes,6,Vegas Golden Knights,5,11,6,-2.5,-3,-1,1,-3,-5,-0.010000000000000009,-7,-16,2,-2,0.19999999999999998,0.0,0.040000000000000036,-0.10000000000000009,4,15,0.33999999999999986,-11,29,7.310000000000002,1,1,0.5999999999999996,1.1000000000000005,-189,0.5,-88,0.0030000000000000027,0,-76.94755244755248,-1.2167832167832167,4.835664335664333,43.76923076923072,40.489510489510394,0.27622377622378025,-0.03461538461538449,32.27972027972032,45.95454545454544,-0.6734265734265676,-0.014335664335664494,0.5342657342657358,1.3776223776224015,1.8996503496503294,-2.564727272727282,2.564727272727282,2.05244755244755,7.9510489510489535,11.45104895104896,0.7590909090909079,-38.89259259259268,-1.4518518518518526,2.7333333333333343,0.5703703703703695,2.2740740740740737,2.844444444444445,-0.748148148148148,3.0148148148148124,0.28000000000000025,0.1962962962962962,0.3037037037037038,0.07037037037037036,0.022222222222222365,1.4666666666666668,0.6962962962962962,0.1111111111111111,2.0703703703703695,1.181481481481482,42.48888888888882,-2.833333333333332,-19.53333333333333,6.122222222222234,4.56296296296297,-5.972514619883043,-6.199999999999996,2.1999999999999993,-0.20000000000000107,-0.5999999999999996,-0.20000000000000018,0.20000000000000018,-0.6000000000000001,-4.0,-18.19999999999999,-14.200000000000045,-0.005399999999999849,-0.41400000000000015,0.0,0.15999999999999992,-38.60000000000002,0.6000000000000005,0.06399999999999995,-0.6000000000000001,-13.5,7.580000000000002,0.0,0.0,0.0,-0.40000000000000013
850,Ottawa Senators,2,Winnipeg Jets,5,7,16,1.1999999999999993,0,-12,6,6,-18,-0.12599999999999995,-23,37,-2,3,-0.93,-0.01,-0.31999999999999984,0.52,-12,6,-6.269999999999998,16,56,-1.5,9,3,2.1999999999999993,0.5999999999999996,-48,-0.9000000000000004,69,-0.013000000000000012,-6,-49.51724137931035,-1.0689655172413772,-8.241379310344826,-125.48275862068965,-110.24137931034483,2.489655172413805,2.1586206896551725,-93.41379310344826,-103.9310344827586,4.07586206896552,2.2448275862068963,0.3977832512315267,-2.4482758620689395,-2.2399014778325324,2.0172413793103416,-2.0172413793103416,-4.172413793103448,-4.482758620689658,-27.51724137931035,1.3758620689655174,-36.48986486486484,-0.6900337837837824,-5.423986486486484,-1.521114864864865,-3.5152027027027035,-5.036317567567568,-4.4011824324324325,1.7322635135135123,-0.7971283783783782,-1.2373310810810811,-0.5016891891891891,0.21790540540540543,-0.4138513513513513,-2.6258445945945947,-1.0760135135135136,0.18665540540540543,-10.680743243243242,-0.860767218831735,-89.60135135135135,1.6064189189189193,5.048986486486484,-4.503378378378379,-4.9104729729729755,2.2815789473684305,11.5,4.666666666666668,-12.5,-11.833333333333332,-10.166666666666666,-2.666666666666666,1.0,-21.0,-362.66666666666663,-341.66666666666663,-0.0038333333333334663,0.25833333333333375,-3.0,-3.299999999999999,-700.8333333333333,-9.833333333333334,-0.05266666666666675,1.5,4.166666666666671,-11.793333333333333,0.0,-0.6666666666666667,-0.6666666666666667,0.0
851,Philadelphia Flyers,7,Washington Capitals,2,9,1,-1.8000000000000007,0,0,1,-1,-1,-0.007000000000000006,-9,-21,1,2,0.11000000000000004,-0.04,-0.1299999999999999,-0.2999999999999998,5,10,1.3599999999999994,-4,-32,-0.75,2,-3,-2.5,-0.5,-40,-0.1999999999999993,-107,0.0050000000000000044,2,17.47826086956519,-1.9520239880059975,-9.785607196401799,-166.44977511244372,-135.81859070464765,-4.090254872563712,-4.026536731634183,-124.47976011994007,-101.2743628185907,-4.0670164917541385,-3.740629685157421,-0.5707646176911538,0.594302848575694,0.021739130434781373,1.8493253373313223,-1.8493253373313294,-6.610194902548727,-9.41229385307346,-41.316341829085445,4.890527950310542,34.16487455197131,-1.7264038231780177,-5.935483870967744,-1.4181600955794504,-1.8207885304659488,-3.2389486260453992,-0.33691756272401374,-8.686977299880525,-0.2622461170848269,-1.4145758661887688,-0.03942652329749108,0.03584229390681004,-0.20908004778972522,-1.774193548387096,0.11589008363201936,-0.16248506571087215,-11.832735961768222,0.9244444444444442,-94.85782556750303,-8.028673835125446,-15.136200716845877,-4.063321385902043,-20.98566308243727,1.769747899159654,-18.666666666666664,1.3333333333333321,-11.333333333333332,-11.5,-6.833333333333334,-3.0,-1.6666666666666665,-40.0,-380.66666666666663,-340.66666666666663,-0.0039999999999998925,0.1166666666666667,0.5,-1.5166666666666662,-688.6666666666667,-4.5,-0.1481666666666666,-0.833333333333333,-1.0,5.450000000000001,0.0,-0.16666666666666669,-0.16666666666666669,-2.3333333333333335
852,Anaheim Ducks,3,Buffalo Sabres,2,5,1,1.3000000000000007,2,-1,2,1,-1,-0.02100000000000002,-11,10,3,-1,-0.19,0.05,-0.23999999999999977,0.04999999999999982,-10,-12,-4.209999999999999,2,28,2.4099999999999966,5,-6,3.299999999999999,1.5999999999999996,85,-0.9000000000000004,134,0.0010000000000000009,-2,-70.22086956521741,0.10086956521739054,-0.8104347826086951,12.321739130434707,34.03304347826088,-3.7713043478260815,-2.0633043478260866,7.267826086956518,15.27652173913043,-2.922782608695641,-1.922608695652174,-3.4913043478260866,-1.0230072463768067,-0.814130434782598,2.8205217391304416,-2.8205217391304416,3.045217391304348,6.464347826086957,3.2539130434782493,-1.116485507246395,-114.74464285714288,0.1875,-2.2982142857142875,-0.8312499999999998,-1.6410714285714292,-2.472321428571428,-0.7785714285714285,5.8098214285714285,-0.3105357142857148,-0.5758928571428568,-0.38482142857142854,0.1294642857142857,-0.18928571428571428,-1.128571428571429,-0.7330357142857142,0.22053571428571428,-2.984821428571429,0.8998029556650238,-39.143749999999955,3.224107142857143,4.443750000000001,2.510714285714286,-8.348214285714285,0.9344736842105164,1.0,2.333333333333332,1.3333333333333321,0.6666666666666679,-0.3333333333333339,0.6666666666666661,0.3333333333333335,4.666666666666671,46.0,41.33333333333337,0.016000000000000014,-0.22000000000000064,-0.6666666666666667,0.1666666666666674,49.66666666666674,0.0,0.26133333333333325,1.0,1.0,-2.56,0.0,0.0,0.0,-1.3333333333333335
853,Boston Bruins,1,Detroit Red Wings,3,4,-30,0.5,-1,27,-35,7,61,0.43899999999999995,85,-98,-3,5,2.44,-0.04,1.2400000000000002,-1.3399999999999999,25,11,10.339999999999998,-24,-11,9.849999999999994,1,-6,1.299999999999999,2.4000000000000004,323,2.6999999999999993,-226,0.03500000000000003,7,32.5980148883375,-0.5756823821339943,-3.1166253101736956,29.068238213399468,-54.87841191066997,0.46017369727047,-2.543548387096775,19.538461538461547,-45.606699751861015,0.7751861042183634,-2.33424317617866,4.277320954907161,1.5648883374689575,6.3606100795755935,3.404962779156307,-3.4088089330024545,6.302729528535981,-5.362282878411911,15.029776674937963,-5.607692307692304,39.65882352941179,-0.47815126050420176,-1.616806722689077,2.3092436974789914,3.5924369747899165,5.901680672268906,19.561344537815124,2.0613445378151276,1.593529411764706,1.596638655462185,0.6873949579831933,0.02521008403361344,0.8453781512605042,2.3344537815126056,1.2033613445378153,0.054621848739495785,7.611764705882358,1.7217267552182154,-25.4151260504201,-1.1605042016806735,0.7025210084033588,0.12436974789915922,-3.1378151260504197,-7.28125,20.0,3.75,16.25,17.25,17.75,-5.25,4.75,17.5,469.5,452.0,0.0615,-1.9675000000000002,3.75,5.375,1060.25,17.0,0.48350000000000004,-1.0,-32.5,28.560000000000002,0.0,1.25,1.25,-1.0
854,Colorado Avalanche,3,Minnesota Wild,2,5,-17,-2.599999999999998,1,7,-7,1,15,0.09899999999999998,18,-27,-1,-2,0.63,-0.03,0.20999999999999996,-0.43000000000000016,0,25,-2.210000000000001,-8,4,4.25,5,0,0.40000000000000036,1.5,180,0.0,78,0.016000000000000014,-2,-59.6594827586207,-1.6925287356321839,-6.179597701149426,-51.47701149425279,-93.23563218390802,1.1189655172413708,-0.4824712643678162,-48.045977011494244,-70.93390804597703,0.534913793103442,-0.39784482758620676,-0.3182471264367823,1.4409482758620555,1.1047413793103686,-0.6669540229885058,0.6669540229885058,1.9841954022988482,1.7514367816091934,-9.353448275862064,-5.270833333333364,-72.49462365591404,-1.5543608124253296,-5.354838709677416,-0.46117084826762245,-0.610513739545997,-1.0716845878136212,6.151732377538829,-1.2939068100358426,0.13667861409796966,-0.38829151732377554,-0.21983273596176822,0.14695340501792115,0.10035842293906794,-0.2998805256869783,-0.38351254480286734,0.07287933094384708,-4.1194743130226925,-0.19390681003583943,-88.6714456391876,-2.626045400238951,0.28793309438470516,-6.488649940262846,-10.12305854241339,-1.4039473684210506,-10.866666666666667,-2.7333333333333307,-9.333333333333332,-9.2,-3.2666666666666657,-5.0,-0.7333333333333334,-32.73333333333333,-264.8,-232.0666666666666,0.011266666666666758,-0.4473333333333338,-1.0666666666666669,-0.5533333333333337,-539.8,-3.333333333333334,-0.0752000000000001,-2.0,-21.0,17.465,0.0,-0.3333333333333333,-0.3333333333333333,-1.6
855,Los Angeles Kings,1,New York Rangers,4,5,11,2.400000000000002,0,-8,7,1,-15,-0.10699999999999993,-56,-11,0,1,-0.63,0.04,-0.8000000000000003,-0.1499999999999999,-19,-34,-5.809999999999999,-9,-40,-0.01999999999999602,-3,-5,-4.3999999999999995,-2.6999999999999993,150,-3.0999999999999996,-302,-0.009000000000000008,-2,-31.956666666666706,0.28500000000000014,-6.976666666666667,7.6200000000000045,-148.48833333333334,6.547166666666676,-0.3160000000000003,-3.6966666666666583,-99.43166666666667,4.708166666666678,-0.999499999999999,-2.755833333333335,-1.093833333333336,-3.85799999999999,2.586500000000001,-2.586500000000001,-10.171666666666669,-10.16,-7.461666666666645,-4.470833333333331,-25.63078703703701,1.1793981481481488,-7.291666666666664,-3.0983796296296298,-5.408564814814815,-8.506944444444443,-5.561342592592593,-13.369212962962962,-0.9704861111111112,-2.0636574074074074,-0.8946759259259258,-0.14004629629629628,-0.45833333333333326,-3.2858796296296298,-1.834490740740741,-0.2881944444444444,-7.930555555555557,-0.6201911589008331,-114.43518518518522,-11.982638888888886,-10.930555555555557,-3.0983796296296333,-14.907407407407405,1.1888888888888758,-4.333333333333329,1.0,-2.0,0.0,-2.666666666666668,2.333333333333332,0.33333333333333326,-4.666666666666671,-101.66666666666663,-97.0,-0.007000000000000006,-0.1466666666666665,-0.6666666666666667,-1.0333333333333337,4.666666666666515,-2.0,-0.10199999999999998,-0.3333333333333335,14.333333333333329,-7.566666666666667,0.0,-0.3333333333333333,-0.3333333333333333,-0.6666666666666666
856,Chicago Blackhawks,2,Winnipeg Jets,5,7,9,1.6000000000000014,-1,-5,2,2,-8,-0.04899999999999993,-5,13,1,2,-0.22000000000000003,0.05,-0.029999999999999805,0.22999999999999998,-9,12,-5.279999999999998,-2,33,4.539999999999992,0,5,0.39999999999999947,-0.40000000000000036,5,-0.29999999999999893,143,0.0,-5,14.416256157635473,-0.43596059113300356,0.6071428571428541,-6.00246305418716,1.3399014778325409,2.8142857142857167,1.9389162561576354,-11.25,-18.68965517241378,3.397290640394097,1.2401477832512313,1.5857142857142845,-0.4964285714285239,0.9142857142857537,-1.3621921182266021,1.3621921182266021,3.612068965517242,-1.4137931034482776,-1.5270935960591032,4.607881773399029,36.375,-0.5514112903225801,0.6754032258064484,0.05342741935483897,-0.5221774193548381,-0.46875,-1.7429435483870968,1.1864919354838719,-0.154233870967742,0.29536290322580605,-0.247983870967742,0.006048387096774188,-0.15927419354838712,0.0655241935483879,-0.594758064516129,0.0070564516129032195,2.4012096774193594,-0.9129032258064518,11.29838709677415,5.429435483870968,1.1431451612903203,1.2298387096774164,1.578629032258064,-3.524671052631575,27.166666666666664,3.666666666666668,-13.833333333333332,-12.166666666666668,-7.833333333333334,-4.0,-0.3333333333333335,-29.66666666666667,-338.66666666666663,-309.0,0.008999999999999897,-0.9983333333333333,-2.6666666666666665,-2.0,-723.1666666666667,-7.5,0.03949999999999998,-1.1666666666666665,-10.5,2.24,0.0,-1.0,-1.0,1.3333333333333333
857,Tampa Bay Lightning,2,Columbus Blue Jackets,1,3,-8,1.5,0,10,-1,-9,11,0.07800000000000007,63,11,2,-3,0.83,0.02,0.9000000000000004,0.16000000000000014,18,22,6.82,12,62,-0.269999999999996,3,2,3.8000000000000007,3.3000000000000007,-96,3.299999999999999,73,-0.0030000000000000027,-3,78.90446650124068,2.058312655086848,8.532258064516128,122.86600496277913,43.94913151364767,2.1186104218362303,-0.8898263027295287,78.46526054590566,57.53101736972701,-0.2748138957816266,-0.753970223325062,3.69044665012407,-2.0330024813895875,1.646526054590538,1.0058312655086752,-1.0058312655086823,5.823821339950371,1.1898263027295286,31.68734491315135,-2.2772952853598056,34.749216300940475,2.1859979101358427,5.266457680250788,2.9247648902821313,5.137931034482758,8.06269592476489,7.549634273772204,10.364681295715776,0.9972831765935208,2.058516196447231,0.7502612330198537,0.11598746081504702,0.4137931034482758,3.572622779519331,1.4493207941483803,0.11598746081504702,6.185997910135839,4.804388714733544,80.89550679205854,-1.1901776384535054,14.27795193312435,13.180773249738763,8.126436781609193,-1.5470588235294045,20.833333333333336,6.166666666666668,9.666666666666668,11.666666666666668,10.5,3.166666666666667,-2.0,33.5,382.66666666666663,349.16666666666663,0.0008333333333332416,0.09166666666666679,-0.3333333333333335,2.3166666666666673,692.8333333333333,6.166666666666666,-0.029333333333333322,1.8333333333333335,6.0,-1.6449999999999996,0.0,1.6666666666666667,1.6666666666666667,2.0
858,Arizona Coyotes,3,Montreal Canadiens,2,5,-2,-0.1999999999999993,-1,2,-2,-1,3,0.029000000000000026,-18,-37,1,3,0.22999999999999998,-0.01,-0.2200000000000002,-0.4900000000000002,8,28,1.4200000000000017,-11,-14,4.069999999999993,-1,0,-1.2000000000000002,0.7000000000000002,-202,0.0,62,0.019000000000000017,0,-54.446428571428555,0.946428571428573,11.898809523809518,54.67261904761904,212.72619047619054,-4.826785714285734,1.0601190476190474,54.69047619047615,163.52380952380946,-3.6797619047618966,1.711904761904762,1.0011904761904793,-0.49047619047617275,0.5107142857142861,-4.00535714285715,4.00535714285715,2.8809523809523814,-1.7678571428571423,12.98809523809524,3.5982142857142847,-91.93058823529412,0.2976470588235287,12.811764705882354,1.4823529411764707,2.9294117647058826,4.411764705882353,-0.03647058823529409,2.002352941176472,0.7103529411764709,0.789411764705882,0.6694117647058823,0.023529411764705882,0.3258823529411766,1.4247058823529413,1.403529411764706,0.1011764705882353,17.56470588235294,0.09117647058823408,213.48352941176472,11.114117647058823,-0.23294117647058954,15.21058823529411,19.098823529411774,-3.759999999999998,-6.75,0.33333333333333215,7.0,5.583333333333332,3.25,1.916666666666666,0.4166666666666665,5.416666666666664,204.08333333333337,198.66666666666663,0.02158333333333351,-0.73,0.33333333333333326,2.5499999999999994,340.66666666666674,6.833333333333334,0.2110833333333333,-1.3333333333333333,-15.333333333333329,11.759999999999998,0.0,0.0,0.0,1.8333333333333335
859,Florida Panthers,1,Philadelphia Flyers,4,5,13,1.0,0,-6,5,1,-11,-0.08000000000000007,1,33,-2,-1,-0.47000000000000003,0.01,0.009999999999999787,0.48,-2,-15,0.5299999999999976,2,-23,-3.3299999999999983,-4,-1,-0.39999999999999947,-0.40000000000000036,87,-0.40000000000000036,250,-0.0040000000000000036,-1,-11.857142857142833,1.3743842364532028,11.083743842364534,167.27586206896547,209.71921182266016,0.8397372742200346,2.8768472906403937,131.7323481116585,152.0197044334975,1.8169129720854045,3.1990147783251226,0.04778325123152527,-0.6408866995073623,-0.6000000000000085,-1.9894909688012987,1.989490968801313,10.256157635467979,11.490968801313628,40.14449917898193,0.37261904761905384,7.920595533498727,0.5967741935483879,7.70471464019851,1.44665012406948,2.7481389578163764,4.194789081885855,-4.158808933002482,2.2282878411910687,0.12791563275434292,1.336228287841191,0.21464019851116634,-0.1042183622828784,0.0694789081885856,2.3126550868486344,0.37841191066997526,0.05707196029776676,16.782878411910673,0.6007692307692327,126.70967741935488,10.421836228287837,-0.4578163771712198,7.822580645161295,18.673697270471465,-5.089682539682542,-6.0000000000000036,-1.0,-0.3333333333333357,-0.33333333333333215,-2.0,1.666666666666666,0.33333333333333304,9.666666666666671,82.0,72.33333333333326,0.008333333333333304,-0.0733333333333337,-0.33333333333333337,0.2333333333333334,-5.0,-2.666666666666666,0.11099999999999993,-1.666666666666667,-3.1666666666666714,-2.123333333333334,0.0,-0.3333333333333333,-0.3333333333333333,-0.6666666666666666
860,Calgary Flames,6,San Jose Sharks,2,8,-13,-1.8000000000000007,0,7,-9,2,16,0.11399999999999993,24,-11,4,0,0.54,-0.02,0.3400000000000003,-0.1499999999999999,8,4,3.7799999999999976,3,-28,-3.569999999999993,-1,3,-1.5,-0.9000000000000004,111,0.5999999999999996,131,0.01100000000000001,2,-16.343390804597732,0.38936781609195137,14.110632183908045,241.70689655172413,228.88505747126442,1.2955459770114999,1.1418103448275865,187.7787356321839,187.4942528735632,1.9448275862069124,1.990373563218391,0.013095238095237605,2.9038793103448484,2.861309523809524,-4.61997126436782,4.61652298850575,7.083333333333332,12.445402298850574,48.2514367816092,0.6310344827586079,-33.754201680672224,0.09663865546218631,7.941176470588232,1.9915966386554622,2.556722689075629,4.548319327731093,3.9432773109243695,-0.18907563025210194,0.6949579831932775,1.4894957983193278,0.49369747899159655,0.008403361344537813,0.2773109243697479,1.6386554621848743,0.9453781512605042,-0.027310924369747885,17.205882352941174,2.043722943722944,137.16176470588232,5.899159663865547,-0.9978991596638664,17.308823529411768,17.605042016806728,2.039999999999999,49.0,-0.5,0.0,0.5,3.5,-4.5,1.0,-4.5,66.5,71.0,0.011500000000000066,-0.20500000000000007,1.0,1.5000000000000009,16.5,2.5,0.057499999999999996,-3.5,-13.0,10.510000000000002,0.0,0.0,0.0,13.5
861,Nashville Predators,2,Vancouver Canucks,6,8,2,1.6000000000000014,0,-1,-1,2,0,0.0,-12,0,-1,0,-0.16,0.019999999999999997,-0.18000000000000016,0.0,-18,-10,-6.889999999999997,9,-2,-4.409999999999997,1,4,-0.3000000000000007,0.0,134,-1.0999999999999996,-140,-0.006000000000000005,5,25.37037037037038,0.5185185185185155,1.1481481481481453,43.55555555555554,-7.777777777777828,4.522222222222233,1.3111111111111116,36.44444444444446,-2.2962962962963047,6.044444444444451,2.966666666666667,1.67037037037037,-1.0814814814814753,0.574074074074062,2.6999999999999957,-2.6999999999999957,2.0740740740740726,2.814814814814813,10.222222222222229,-0.9579772079772084,-2.931034482758605,0.724137931034484,0.0,-0.4482758620689662,-1.5172413793103452,-1.9655172413793132,2.586206896551724,-0.7931034482758612,-0.13793103448275845,0.1379310344827589,-0.6206896551724137,0.03448275862068964,0.0,-0.2068965517241388,-1.275862068965517,-0.03448275862068967,4.5862068965517295,-1.5479064039408872,0.6551724137931387,-2.344827586206897,-7.0,-1.0689655172413808,3.724137931034484,-0.8744444444444426,45.5,5.25,20.0,17.25,8.5,6.25,2.5,51.5,502.25,450.75,0.014000000000000012,-1.3275000000000001,3.0,2.175,1045.5,8.5,0.1438333333333333,4.5,7.5,-8.345,0.5,0.75,1.25,-1.0
862,New York Islanders,5,Washington Capitals,3,8,10,-0.1999999999999993,-1,-6,3,2,-10,-0.06400000000000006,-47,-22,-1,0,-0.39999999999999997,-0.02,-0.6400000000000001,-0.2799999999999998,-13,-48,-2.1799999999999997,-8,-65,-1.8899999999999864,0,-4,-1.5999999999999996,-1.7000000000000002,-190,-1.299999999999999,39,0.013000000000000012,2,-100.56020066889636,-0.5886287625418056,-5.7073578595317755,-109.09698996655516,31.120401337792714,-6.834949832775912,-1.7167224080267562,-91.19063545150505,3.5585284280936094,-5.954682274247496,-1.2168896321070237,-0.9163879598662223,1.7583612040133687,0.8448160535116784,-0.9667224080267616,0.9705685618729092,-3.436454849498329,2.9816053511705682,-32.88795986622071,4.625418060200644,-99.29365079365078,-0.41534391534391446,-2.2857142857142847,-1.9907407407407405,-2.682539682539682,-4.673280423280424,-3.8968253968253963,-5.18121693121693,-0.5466931216931217,-1.4629629629629628,-0.5198412698412698,-0.007936507936507936,-0.22751322751322767,-1.8928571428571423,-0.8518518518518516,0.06216931216931221,-9.70370370370371,1.4515873015873018,-32.50529100529104,5.956349206349209,4.837301587301582,-9.347883597883609,-14.067460317460316,4.805882352941175,2.5,6.5,1.0,-1.0,-3.0,1.5,1.0,-9.5,21.0,30.5,0.008499999999999952,-0.1499999999999999,0.5,1.3500000000000005,-20.5,0.5,0.007500000000000062,-2.0,-9.0,11.395,0.0,-0.5,-0.5,-2.0
863,Detroit Red Wings,2,Buffalo Sabres,3,5,5,2.1000000000000014,2,-13,18,-3,-29,-0.21799999999999997,-51,50,1,0,-1.3599999999999999,0.05,-0.7999999999999998,0.6099999999999999,-5,19,-3.9999999999999982,11,41,-0.25,-1,2,1.5,1.1999999999999993,-97,-2.0999999999999996,181,-0.014000000000000012,-2,-160.26769230769236,1.60923076923077,-1.75692307692308,-70.62307692307695,-12.033846153846184,-4.753076923076918,-1.822,-55.61846153846153,-19.718461538461554,-3.834153846153839,-1.5476923076923075,-5.480769230769228,-1.9131410256409964,-3.6942307692307423,0.23323076923078645,-0.22938461538463883,-2.5969230769230762,8.006153846153847,-20.30461538461539,3.636858974358958,-188.74632352941177,0.922794117647058,-1.224264705882355,-1.8547794117647056,-2.547794117647059,-4.4025735294117645,-12.397058823529411,2.634191176470587,-1.0297794117647059,-1.6011029411764706,-0.21507352941176472,-0.03860294117647059,-0.4632352941176471,-2.2058823529411766,-0.33639705882352944,-0.0055147058823529355,-6.568014705882355,-3.343306288032454,-23.814338235294144,2.898897058823529,5.255514705882355,3.272058823529413,-5.238970588235297,9.945723684210513,-24.5,1.25,-3.916666666666668,-5.25,-5.75,1.916666666666666,-1.4166666666666665,-5.5,-134.16666666666663,-128.66666666666663,-0.039833333333333276,1.2858333333333332,-0.75,-1.5083333333333329,-319.08333333333326,-5.333333333333334,-0.2401666666666667,1.0,13.0,-10.09,0.0,0.4166666666666667,0.4166666666666667,-2.3333333333333335
864,Ottawa Senators,0,Colorado Avalanche,3,3,26,0.8999999999999986,1,-17,14,4,-30,-0.22000000000000003,-46,48,0,4,-1.4,0.0,-0.69,0.6400000000000001,-16,-30,-4.869999999999999,16,20,-5.340000000000003,7,0,1.0999999999999996,-0.8000000000000007,-83,-1.8000000000000007,191,-0.013000000000000012,-4,-35.82758620689657,-1.0,-9.103448275862064,-147.24137931034488,-80.65517241379308,-2.879310344827566,-0.8275862068965515,-100.0344827586207,-56.72413793103448,-1.7724137931034463,-0.2206896551724138,-0.8655172413793091,-1.8517241379310292,-2.7000000000000313,2.7344827586206932,-2.7344827586206932,-7.310344827586206,1.137931034482758,-34.17241379310346,3.5965517241379388,-42.70357454228417,-0.5257192676547504,-6.131647776809068,-2.477768090671317,-4.5736704446381875,-7.051438535309504,-9.658238884045335,-0.9703574542284237,-1.255797733217089,-1.9520488230165651,-0.6730601569311246,0.14734088927637318,-0.6739319965126416,-3.368788142981691,-1.3522231909328686,0.14734088927637318,-14.049694856146473,-1.7865736704446382,-98.38360941586745,-4.306887532693985,11.68003487358326,-7.926765475152571,-9.553618134263296,1.374999999999993,-3.799999999999997,4.066666666666666,11.0,9.866666666666667,-0.06666666666666643,7.333333333333334,2.4,40.4,355.1333333333334,314.73333333333335,-0.010933333333333461,0.6373333333333338,-0.6,1.120000000000001,585.4666666666667,4.666666666666666,0.09453333333333336,3.0,16.66666666666667,-14.213333333333335,0.0,0.3333333333333333,0.3333333333333333,-0.4
865,Carolina Hurricanes,1,Dallas Stars,4,5,3,-2.6999999999999993,-1,1,1,-3,-1,0.0020000000000000018,39,19,3,-3,0.31999999999999995,-0.07,0.6099999999999999,0.31999999999999984,4,7,1.2199999999999989,-5,26,4.230000000000004,5,0,0.40000000000000036,1.0,148,1.1999999999999993,-183,-0.017000000000000015,4,68.25757575757575,-1.7424242424242422,4.18181818181818,112.64814814814815,-18.41077441077448,4.839898989898984,-0.44999999999999984,97.26262626262633,8.676767676767668,4.857912457912455,0.18367003367003368,1.0430976430976457,-2.4713804713804706,-1.4254208754208975,2.9717171717171738,-2.9754208754208733,6.3501683501683495,0.47811447811448105,28.32996632996634,2.6776094276094184,108.33333333333326,-1.8518518518518512,-0.6666666666666643,1.4444444444444438,3.333333333333334,4.777777777777779,2.037037037037037,0.6666666666666643,0.41111111111111054,1.1111111111111107,0.14814814814814814,0.18518518518518517,-0.07407407407407396,2.851851851851852,0.2962962962962963,0.18518518518518517,5.444444444444457,1.3629629629629623,-12.703703703703809,-9.185185185185183,-12.962962962962962,-0.44444444444444287,3.333333333333343,-1.984444444444442,17.6,-2.8000000000000007,-22.4,-20.9,-10.9,-7.0,-3.0,-45.3,-686.4,-641.1,-0.044399999999999995,0.8259999999999996,0.19999999999999996,-5.699999999999999,-1258.1,-15.8,-0.23175,-0.7000000000000002,16.5,-16.5,0.0,-2.5,-2.5,-1.8
866,Chicago Blackhawks,3,Edmonton Oilers,5,8,14,0.10000000000000142,-1,-5,5,-1,-11,-0.07099999999999995,-15,-1,2,2,-0.14,0.06,-0.16999999999999993,0.03000000000000025,-26,17,-14.29,6,8,-2.2900000000000063,3,-2,-0.2999999999999998,0.5999999999999996,127,-1.299999999999999,184,0.008000000000000007,-1,27.034391534391546,-0.5687830687830697,-2.6521164021164054,-2.626984126984098,-36.439153439153415,1.0883597883597815,-0.8640211640211639,-12.620370370370381,-22.703703703703695,0.1843915343915441,-1.2727513227513227,0.8462962962962965,1.4702380952381162,2.3306878306878502,0.9779100529100617,-0.9816137566137613,-1.287037037037038,-6.7407407407407405,0.529100529100532,4.639682539682546,75.38709677419354,-1.0645161290322562,-0.6129032258064555,-0.48387096774193505,-0.935483870967742,-1.4193548387096762,2.741935483870968,-0.25806451612903203,-0.24193548387096753,0.25806451612903203,-0.838709677419355,0.0967741935483871,-0.22580645161290336,0.6451612903225818,-1.7096774193548385,0.12903225806451613,4.129032258064527,-2.0677419354838706,-7.419354838709751,-1.5806451612903203,-1.6774193548387117,1.2258064516128968,-1.1612903225806406,-9.251249999999999,-14.333333333333336,-4.333333333333332,-13.833333333333332,-11.666666666666668,-7.833333333333334,-2.5,-1.8333333333333335,-34.16666666666667,-315.66666666666663,-281.5,0.008000000000000007,-0.9233333333333336,-0.6666666666666667,-1.1499999999999995,-731.6666666666667,-3.0,0.10750000000000004,-4.666666666666666,-8.5,8.82,0.0,-1.0,-1.0,-9.166666666666666
