,Date,Visitor,Home,Att.,Total_goal,Rk,AvAge,GP,W,L,OL,PTS,PTS%,GF,GA,SOW,SOL,SRS,SOS,GF/G,GF/G,PP,PPO,PP%,PPA,PPOA,PK%,SH,SHA,PIM/G,oPIM/G,S,S%,SA,SV%,SO,Rk,Age,GP,CF,CA,CF%,CF% rel,FF,FA,FF%,FF rel,oiSH%,oiSV%,PDO,oZS%,dZS%,TK,GV,E+/-,SAtt,Thru%,Rk,Age,GP,G.1.1,A,PTS,+/-,PIM,PS,EV,PP,SH,GW,Assist-EV,PP,Assist-SH,S,S%,TOI,BLK,HIT,FOW,FOL,FO%
32,44214,Minnesota Wild,Anaheim Ducks,,1,-21,1.1,0,18,-14,-4,32,0.286,56,-18,-1,-1,1.16,-0.17,1,-0.32,18,42,8.64,-2,-3,0.87,0,-2,0,1.6,85,3.1,-7,0.01,0,-39.83014049,1.504469987,4.19284802,24.3192848,72.01149425,-4.830012771,-2.747126437,32.67943806,45.34355045,-2.429501916,-1.850446999,1.568199234,0.241123883,1.806130268,-4.996168582,4.996168582,1.849297573,-0.61302682,2.72183908,11.16475096,8.911238825,-46.89759666,1.787878788,4.213166144,2.449320794,4.038662487,6.487983281,8.429467085,2.039707419,1.037931034,1.774294671,0.666666667,0.008359457,0.717868339,2.903866249,1.16091954,-0.026123302,9.200626959,1.115047022,69.97910136,6.145245559,-5.677115987,4.098223615,13.86520376,-6.816666667
33,44214,Vancouver Canucks,Calgary Flames,,7,3,-0.9,0,-3,2,1,-5,-0.045,-7,27,2,0,-0.48,0.09,-0.13,0.48,-5,-20,-0.87,3,11,-0.45,4,-3,1.8,-0.2,-60,-0.1,293,0.001,-3,-87.16428571,-0.85,-5.076190476,-82.18571429,20.37142857,-8.435238095,-1.388809524,-63.05238095,8.514285714,-7.560952381,-1.323809524,-1.103694581,-2.942857143,-3.275615764,-9.029047619,9.029047619,-2.192857143,-6.126190476,-5.842619048,-18.26428571,4.692857143,-97.2955665,-0.598029557,-5.95862069,-1.116256158,-2.796059113,-3.912315271,-3.944827586,-0.104433498,-0.596059113,-0.886699507,-0.332019704,0.102463054,-0.290640394,-2.349753695,-0.548768473,0.102463054,-11.69852217,-1.04200627,-96.79211823,-0.344827586,-10.07684729,-5.852216749,-10.18423645,11.3
34,44214,Columbus Blue Jackets,Detroit Red Wings,,5,1,-2.2,0,-1,-1,2,0,0,9,16,1,0,-0.09,0.01,0.16,0.29,1,-32,3.97,-5,-22,0.24,6,-2,-0.3,-0.8,97,0,29,-0.007,0,-45.54395604,-1.035714286,-2.706043956,15.70054945,-8.923076923,1.225824176,0.56510989,9.115384615,-11.37637363,1.270879121,0.089010989,-0.687912088,-1.297252747,-1.992032967,-2.308516484,2.308516484,3.071428571,0.648351648,-0.341758242,-0.467032967,0.816758242,-80.71065494,-0.909090909,-1.970674487,0.028347996,0.409579668,0.437927664,-2.216031281,-1.523949169,-0.116324536,-0.150537634,-0.002932551,0.181818182,-0.093841642,0.263929619,-0.036168133,0.181818182,-0.047898338,-0.579472141,-29.78005865,0.652981427,5.572825024,-7.098729228,1.759530792,-6.127368421
35,44214,Montreal Canadiens,Edmonton Oilers,,4,7,0.2,0,-11,2,9,-13,-0.116,-25,11,1,3,-0.58,0.1,-0.45,0.2,-19,-23,-8.38,10,18,-3.98,7,-2,0.5,-0.8,72,-1.9,-138,-0.014,-2,-30.66814815,0.247407407,1.237037037,81.42814815,-22.30518519,6.120296296,0.77837037,47.49037037,-13.25925926,4.701481481,0.770666667,-1.322962963,-0.968888889,-2.295555556,6.762222222,-6.758222222,-2.398518519,2.048888889,3.395259259,15.96,-4.02562963,-13.75615764,0.354679803,-1.24137931,-1.087438424,-2.245073892,-3.332512315,-1.251231527,0.625615764,-0.496428571,-0.612068966,-0.714285714,0.238916256,-0.456896552,-1.099753695,-1.350985222,0.205665025,0.422413793,-1.282142857,-17.32881773,-5.020935961,3.9408867,-1.641625616,2.699507389,0.983881579
36,44214,Carolina Hurricanes,Nashville Predators,,6,-10,-1.4,0,5,-11,6,16,0.143,24,-20,-1,2,0.64,-0.1,0.43,-0.36,14,5,8,-16,4,9.65,1,4,-1.8,-0.9,115,0.8,-172,0.003,1,144.9507576,-0.541666667,7.772727273,152.6856061,80.87121212,3.882954545,1.511742424,106.3939394,66.91666667,1.851893939,0.942045455,-1.043181818,1.274621212,0.251136364,6.783333333,-6.783333333,4.215909091,8.564393939,2.667045455,39.51136364,-3.610416667,122.4357143,-0.528571429,7.164285714,1.935714286,4.164285714,6.1,3.285714286,0,0.905,1.157142857,0.7,0.078571429,0.4,2.692857143,1.392857143,0.078571429,16.1,2.74978355,119.3571429,2.471428571,13.57857143,19.37857143,12.97142857,-2.585964912
37,44214,Boston Bruins,New York Islanders,,1,-2,-0.5,0,1,-1,0,2,0.018,12,9,0,-1,0.06,-0.01,0.22,0.16,8,16,3.13,3,43,2.26,5,6,2.9,2.1,243,-0.6,-74,-0.009,-4,114.5212903,-1.100645161,-9.451612903,-77.21548387,-158.156129,3.064774194,-0.756387097,-44.97935484,-108.2709677,3.825032258,-0.100258065,-2.493333333,-0.063483871,-2.810666667,2.050709677,-2.047483871,1.188387097,-6.061935484,-1.738064516,-15.06193548,0.604666667,105.8968254,-1.662698413,-8,-0.873015873,-1.023809524,-1.896825397,-0.968253968,1.765873016,-0.379761905,-0.988095238,0.007936508,0.107142857,-0.194444444,-1.25,0.075396825,0.150793651,-6.158730159,-1.42,-136.2063492,-10.18650794,-13.3531746,-4.861111111,-11.25396825,-0.443650794
38,44214,Buffalo Sabres,Philadelphia Flyers,,7,12,-0.9,0,-10,11,-1,-21,-0.188,-26,-1,1,-1,-0.36,0.06,-0.47,-0.02,-2,-24,1.82,-14,-28,4.65,4,-1,-1.9,-1.6,-100,-1.1,253,0.016,-3,9.048148148,0.092592593,-0.348148148,-45.03703704,43.00740741,-4.870740741,1.324814815,-20.06296296,47.75555556,-2.581481481,3.111111111,0.141111111,0.738518519,0.869259259,-3.721851852,3.721851852,0.414814815,-2.474074074,-2.844814815,-16.19259259,12.34769231,-1.212121212,0.242424242,0,-0.787878788,-1.939393939,-2.727272727,-5.636363636,-3.303030303,-0.315151515,-0.848484848,-0.060606061,0.121212121,-0.333333333,-1.818181818,-0.272727273,0.151515152,-3.060606061,0.725833333,0,-0.878787879,-5.878787879,-6.787878788,1.818181818,2.209444444
39,44214,San Jose Sharks,St. Louis Blues,,9,12,0.4,0,-6,8,-2,-14,-0.125,-21,29,3,0,-0.73,0.11,-0.37,0.52,-14,1,-9.13,-2,13,2.65,-1,3,1.1,0.3,60,-1.6,121,-0.009,1,-72.74242424,-1.084848485,-3.660606061,-13.21212121,-11.87272727,-1.356060606,-0.82969697,-3.645454545,-8.272727273,0.606666667,0.776666667,-0.869393939,-2.996666667,-3.871818182,-0.122424242,0.122424242,1.493939394,-2.957575758,2.630909091,-5.196969697,4.236363636,-90.85495495,-0.879279279,-6.356756757,-1.620720721,-3.436036036,-5.056756757,-5.1,-1.452252252,-0.750540541,-0.95045045,-0.605405405,-0.064864865,-0.400900901,-2.13963964,-1.204504505,-0.091891892,-8.607207207,-2.512065637,-107.1990991,-3.387387387,-8.116216216,-14.6027027,-4.933333333,-12.88482972
40,44214,Winnipeg Jets,Toronto Maple Leafs,,4,9,-0.7,0,-5,9,-4,-14,-0.125,-16,4,-1,2,-0.35,0.06,-0.28,0.07,6,6,2.98,-2,5,2.07,0,-4,0.2,0.5,-90,-0.4,155,0.006,2,21.81666667,-0.173333333,3.996666667,-0.335,58.46666667,-5.988166667,-3.862166667,-8.978333333,48.77833333,-6.267833333,-3.417833333,-1.021195652,-1.025,-1.737681159,-2.175666667,2.175666667,-1.476666667,-6.255,-10.94583333,2.308333333,0.295454545,21.65993266,-0.444444444,6.787878788,0.65993266,0.737373737,1.397306397,-4.437710438,3.003367003,0.123569024,0.208754209,0.430976431,0.02020202,0.080808081,-0.175084175,0.915824916,-0.003367003,8.457912458,0.683780332,111.1885522,6.952861953,17.68013468,9.107744108,10.07744108,6.246323529
41,44214,Arizona Coyotes,Vegas Golden Knights,,6,21,-0.9,0,-16,12,4,-28,-0.25,-40,52,2,0,-1.41,0.2,-0.71,0.93,6,4,2.97,13,23,-5.97,-2,2,0.7,0.6,-291,-0.6,179,-0.022,-3,-188.2933333,-0.886666667,-6.5,-160.2733333,-67.52,-4.282,1.34,-103.68,-34.53333333,-4.749333333,1.215333333,-2.064,-1.408,-3.461333333,-5.161333333,5.161333333,-5.46,-0.58,-6.109333333,-41.59333333,1.354,-213.6091811,-0.929280397,-5.753101737,-2.46898263,-4.306451613,-6.775434243,-15.21215881,-1.104218362,-1.45,-2.3808933,0.001240695,-0.089330025,-0.822580645,-4.044665012,-0.146401985,-0.115384615,-20.73325062,0.504962779,-103.3610422,-7.906947891,-0.168734491,-9.88337469,-9.166253102,7.923333333
42,44215,Columbus Blue Jackets,Detroit Red Wings,,5,1,-2.2,0,-1,-1,2,0,0,9,16,1,0,-0.09,0.01,0.16,0.29,1,-32,3.97,-5,-22,0.24,6,-2,-0.3,-0.8,97,0,29,-0.007,0,-45.54395604,-1.035714286,-2.706043956,15.70054945,-8.923076923,1.225824176,0.56510989,9.115384615,-11.37637363,1.270879121,0.089010989,-0.687912088,-1.297252747,-1.992032967,-2.308516484,2.308516484,3.071428571,0.648351648,-0.341758242,-0.467032967,0.816758242,-80.71065494,-0.909090909,-1.970674487,0.028347996,0.409579668,0.437927664,-2.216031281,-1.523949169,-0.116324536,-0.150537634,-0.002932551,0.181818182,-0.093841642,0.263929619,-0.036168133,0.181818182,-0.047898338,-0.579472141,-29.78005865,0.652981427,5.572825024,-7.098729228,1.759530792,-6.127368421
43,44215,Chicago Blackhawks,Florida Panthers,3667,9,16,-1.1,0,-13,11,2,-24,-0.214,-29,33,1,0,-0.95,0.14,-0.52,0.59,-1,-15,1.18,1,-17,-2.94,-1,3,-3.5,-3.1,-319,0.1,206,-0.007,1,-67.73076923,-1.384615385,-3.346153846,-81.5,40.38461538,-5.915384615,2.146153846,-82.5,21.38461538,-7.215384615,2.076923077,-0.629846154,-0.230769231,-0.521538462,-4.453846154,4.453846154,-3.076923077,0.538461538,-7.988461538,-21.11538462,-1.973076923,-45.87344029,-0.85026738,-0.898395722,-1.020499109,-1.510695187,-2.531194296,-8.266488414,-6.556149733,-0.68083779,-0.923351159,-0.064171123,-0.032976827,-0.443850267,-1.351158645,-0.15597148,-0.003565062,-11.12388592,1.925378788,-12.98217469,4.126559715,-6.415329768,-8.312834225,-1.272727273,-3.176984127
44,44215,Colorado Avalanche,Los Angeles Kings,,5,-23,-0.4,0,18,-15,-3,33,0.294,55,-37,-1,0,1.42,-0.2,0.98,-0.66,15,38,3.78,4,18,-0.6,-2,0,1.8,2.4,350,1.3,-323,0.004,6,54.7016129,1.162442396,-1.752304147,65.27073733,-108.2718894,12.25057604,0.045276498,31.96658986,-87.55645161,11.8,0.115322581,0.013248848,3.007718894,3.037788018,1.400345622,-1.400345622,4.936635945,-2.398617512,10.47914747,19.85138249,-3.191875747,75.55625,1.426785714,-2.757142857,1.191071429,2.682142857,3.873214286,11.87589286,2.075892857,0.858214286,0.913392857,0.342857143,-0.065178571,0.489285714,2.050892857,0.75625,-0.125,5.749107143,-4.163921569,-47.33928571,-3.969642857,-6.824107143,0.558035714,-1.285714286,-0.933333333
45,44215,New Jersey Devils,New York Rangers,,7,12,0.1,0,-8,7,1,-15,-0.134,-31,34,-1,3,-1.08,0.16,-0.55,0.61,-15,-24,-6.48,13,-21,-11.3,-5,1,-3.4,-4.2,5,-2,73,-0.016,-2,83.72281167,-1.094164456,-1.189655172,22.66843501,-30.57692308,2.652387268,-1.945225464,11.75198939,-10.72944297,1.947214854,-1.470026525,-0.631862069,-1.237798408,-2.295724138,-2.186206897,2.186206897,0.25464191,0.645888594,0.565915119,-0.629973475,-4.078758621,122.34375,-0.03125,-2.1,-1.335416667,-2.258333333,-3.59375,-6.160416667,-7.491666667,-0.81875,-0.616666667,-0.545833333,-0.172916667,-0.272916667,-1.029166667,-0.991666667,-0.2375,-3.125,-0.941827957,-31.20625,-6.28125,-13.30833333,1.414583333,-2.90625,-2.205263158
46,44215,Winnipeg Jets,Ottawa Senators,,7,-8,2.2,0,7,-5,-2,12,0.108,15,-37,-2,1,0.76,-0.12,0.27,-0.67,10,-13,7.46,-7,-22,1.59,-4,-2,-1.9,-1.6,-2,0.9,-86,0.016,3,91.66666667,1.988095238,10.05952381,93.19642857,101.4880952,-2.39702381,-3.189880952,67.89880952,78.99404762,-1.599404762,-1.910119048,-1.501785714,-0.133333333,-1.622619048,9.59047619,-9.59047619,1.619047619,1.589285714,-1.861904762,25.2797619,5.385714286,69.14314314,1.312312312,10.09009009,2.107107107,4.105105105,6.212212212,4.961961962,1.086086086,0.998998999,1.544544545,0.640640641,-0.078078078,0.543543544,2.820820821,1.325325325,-0.041041041,16.57257257,-0.899891068,166.9109109,6.596596597,6.425425425,15.55655656,10.17817818,14.32386364
47,44215,Buffalo Sabres,Philadelphia Flyers,,3,12,-0.9,0,-10,11,-1,-21,-0.188,-26,-1,1,-1,-0.36,0.06,-0.47,-0.02,-2,-24,1.82,-14,-28,4.65,4,-1,-1.9,-1.6,-100,-1.1,253,0.016,-3,9.048148148,0.092592593,-0.348148148,-45.03703704,43.00740741,-4.870740741,1.324814815,-20.06296296,47.75555556,-2.581481481,3.111111111,0.141111111,0.738518519,0.869259259,-3.721851852,3.721851852,0.414814815,-2.474074074,-2.844814815,-16.19259259,12.34769231,-1.212121212,0.242424242,0,-0.787878788,-1.939393939,-2.727272727,-5.636363636,-3.303030303,-0.315151515,-0.848484848,-0.060606061,0.121212121,-0.333333333,-1.818181818,-0.272727273,0.151515152,-3.060606061,0.725833333,0,-0.878787879,-5.878787879,-6.787878788,1.818181818,2.209444444
48,44215,Washington Capitals,Pittsburgh Penguins,,9,-2,2.2,0,-1,-1,2,0,0,-5,6,0,1,-0.18,0.03,-0.09,0.11,2,1,1.16,-9,7,6.53,-4,4,2.3,2.1,-37,-0.1,-67,-0.008,-1,8.991666667,2.125,4.45,78.25833333,84.35,1.475833333,2.338333333,55.10833333,65.96666667,1.796666667,3.406666667,-0.382614943,-0.339166667,-0.402729885,5.03,-5.03,0.533333333,0.966666667,1.891666667,17.6,3.24173913,69.34698276,1.487068966,3.120689655,0.451508621,0.668103448,1.119612069,-3.265086207,6.046336207,0.106681034,0.384698276,0.185344828,-0.118534483,0.075431034,0.294181034,0.492456897,-0.118534483,4.168103448,-1.97016129,52.77262931,2.801724138,3.792025862,4.016163793,4.334051724,5.296052632
49,44216,Minnesota Wild,Anaheim Ducks,,5,-21,1.1,0,18,-14,-4,32,0.286,56,-18,-1,-1,1.16,-0.17,1,-0.32,18,42,8.64,-2,-3,0.87,0,-2,0,1.6,85,3.1,-7,0.01,0,-39.83014049,1.504469987,4.19284802,24.3192848,72.01149425,-4.830012771,-2.747126437,32.67943806,45.34355045,-2.429501916,-1.850446999,1.568199234,0.241123883,1.806130268,-4.996168582,4.996168582,1.849297573,-0.61302682,2.72183908,11.16475096,8.911238825,-46.89759666,1.787878788,4.213166144,2.449320794,4.038662487,6.487983281,8.429467085,2.039707419,1.037931034,1.774294671,0.666666667,0.008359457,0.717868339,2.903866249,1.16091954,-0.026123302,9.200626959,1.115047022,69.97910136,6.145245559,-5.677115987,4.098223615,13.86520376,-6.816666667
50,44216,San Jose Sharks,St. Louis Blues,,3,12,0.4,0,-6,8,-2,-14,-0.125,-21,29,3,0,-0.73,0.11,-0.37,0.52,-14,1,-9.13,-2,13,2.65,-1,3,1.1,0.3,60,-1.6,121,-0.009,1,-72.74242424,-1.084848485,-3.660606061,-13.21212121,-11.87272727,-1.356060606,-0.82969697,-3.645454545,-8.272727273,0.606666667,0.776666667,-0.869393939,-2.996666667,-3.871818182,-0.122424242,0.122424242,1.493939394,-2.957575758,2.630909091,-5.196969697,4.236363636,-90.85495495,-0.879279279,-6.356756757,-1.620720721,-3.436036036,-5.056756757,-5.1,-1.452252252,-0.750540541,-0.95045045,-0.605405405,-0.064864865,-0.400900901,-2.13963964,-1.204504505,-0.091891892,-8.607207207,-2.512065637,-107.1990991,-3.387387387,-8.116216216,-14.6027027,-4.933333333,-12.88482972
51,44216,Edmonton Oilers,Toronto Maple Leafs,,4,5,-0.3,0,0,5,-5,-5,-0.045,-3,6,-1,0,-0.16,0.02,-0.05,0.11,17,19,7.59,-4,10,4,-1,-3,0.8,0.9,-77,0.3,159,0.005,0,-21.45185185,-0.247407407,1.042962963,-20.10814815,23.98518519,-5.180296296,-2.97837037,-22.89037037,18.57925926,-4.653481481,-2.038666667,-1.145732689,-1.702777778,-2.548792271,-1.306222222,1.306222222,-1.041481481,-4.768888889,-6.721759259,-5.4,0.175084175,3.958874459,-0.285714286,5.454545455,0.899350649,0.955627706,1.854978355,-4.411255411,3.341991342,0.223701299,0.143939394,0.774891775,-0.019480519,0.21969697,-0.319264069,1.390692641,-0.115800866,6.689393939,-0.427463054,87.3538961,7.152597403,20.32034632,7.455627706,8.532467532,0.60619195
52,44216,Montreal Canadiens,Vancouver Canucks,,11,-6,1.2,0,1,-8,7,9,0.081,10,-22,-2,2,0.42,-0.08,0.18,-0.39,2,-4,1.79,0,-11,-1.29,3,-2,-1.5,-0.7,117,-0.1,-291,-0.004,0,-16.32,0.94,8.633333333,172.18,35.08,10.23066667,1.964666667,114.8866667,27.2,8.816666667,2.120666667,-0.463448276,1.37,0.142758621,9.783333333,-9.779333333,-0.58,8.393333333,6.789333333,36.76,-6.517428571,19.74384236,1.01182266,5.95862069,1.219704433,2.347783251,3.567487685,4.634482759,0.311330049,0.585714286,0.852216749,0.228571429,0.138916256,0.221674877,1.935960591,0.341871921,0.069950739,13.62955665,-0.833116883,100.3783251,0.586206897,24.28374384,4.679802956,12.35665025,-3.26875
53,44216,Arizona Coyotes,Vegas Golden Knights,,7,21,-0.9,0,-16,12,4,-28,-0.25,-40,52,2,0,-1.41,0.2,-0.71,0.93,6,4,2.97,13,23,-5.97,-2,2,0.7,0.6,-291,-0.6,179,-0.022,-3,-188.2933333,-0.886666667,-6.5,-160.2733333,-67.52,-4.282,1.34,-103.68,-34.53333333,-4.749333333,1.215333333,-2.064,-1.408,-3.461333333,-5.161333333,5.161333333,-5.46,-0.58,-6.109333333,-41.59333333,1.354,-213.6091811,-0.929280397,-5.753101737,-2.46898263,-4.306451613,-6.775434243,-15.21215881,-1.104218362,-1.45,-2.3808933,0.001240695,-0.089330025,-0.822580645,-4.044665012,-0.146401985,-0.115384615,-20.73325062,0.504962779,-103.3610422,-7.906947891,-0.168734491,-9.88337469,-9.166253102,7.923333333
54,44217,Philadelphia Flyers,Boston Bruins,,9,9,-0.9,0,-8,7,1,-15,-0.134,-4,63,-1,2,-1.09,0.15,-0.07,1.13,-3,7,-2.72,20,-11,-12.91,-8,0,-1.5,-1.3,-174,0.7,120,-0.032,-3,-20.39462366,-1.252688172,1.984946237,11.93548387,33.91612903,-0.866774194,-1.12827957,-8.147311828,28.67096774,-4.229032258,-2.634408602,1.196666667,-2.284516129,-0.803333333,-2.135376344,2.132150538,-2.148387097,2.141935484,-2.411935484,3.675268817,-9.376666667,-26.87626263,-0.98989899,2.545454545,0.292929293,0.681818182,0.974747475,-6.487373737,-1.391414141,-0.458333333,0.515151515,-0.002525253,-0.21969697,-0.138888889,0.856060606,0.047979798,-0.222222222,-0.532828283,0.728095238,44.82323232,1.994949495,-1.671717172,4.027777778,5.429292929,2.606428571
55,44217,Tampa Bay Lightning,Columbus Blue Jackets,,5,-20,1.3,0,18,-9,-9,27,0.241,46,-39,-2,-1,1.31,-0.19,0.82,-0.7,22,63,6.84,1,50,5.2,-3,1,3.7,4.5,67,2.4,-232,0.009,4,69.68857143,0.715714286,8.161428571,96.48714286,9.48,3.711714286,-2.215571429,73.48,13.48714286,2.959428571,-2.796857143,2.457142857,0.025714286,2.477571429,7.173285714,-7.173285714,-0.591428571,-2.771428571,4.207142857,31.28857143,-2.896142857,86.16341991,0.623376623,5.383116883,2.367965368,3.384199134,5.752164502,9.615800866,9.70021645,1.243398268,1.55952381,0.883116883,-0.074675325,0.795454545,1.840909091,1.582251082,-0.038961039,11.18614719,0.403367003,82.87337662,-0.843073593,10.98593074,13.93398268,4.987012987,-5.467058824
56,44217,Colorado Avalanche,Los Angeles Kings,,6,-23,-0.4,0,18,-15,-3,33,0.294,55,-37,-1,0,1.42,-0.2,0.98,-0.66,15,38,3.78,4,18,-0.6,-2,0,1.8,2.4,350,1.3,-323,0.004,6,54.7016129,1.162442396,-1.752304147,65.27073733,-108.2718894,12.25057604,0.045276498,31.96658986,-87.55645161,11.8,0.115322581,0.013248848,3.007718894,3.037788018,1.400345622,-1.400345622,4.936635945,-2.398617512,10.47914747,19.85138249,-3.191875747,75.55625,1.426785714,-2.757142857,1.191071429,2.682142857,3.873214286,11.87589286,2.075892857,0.858214286,0.913392857,0.342857143,-0.065178571,0.489285714,2.050892857,0.75625,-0.125,5.749107143,-4.163921569,-47.33928571,-3.969642857,-6.824107143,0.558035714,-1.285714286,-0.933333333
57,44217,New Jersey Devils,New York Islanders,,5,17,-3.3,0,-13,13,0,-26,-0.232,-7,64,-4,2,-1.21,0.17,-0.12,1.15,-5,11,-4.56,21,13,-12.75,-1,5,0.1,0,-11,-0.4,147,-0.03,-7,140.0138462,-4.096923077,-6.5,-59.81846154,-88.21692308,0.041076923,-0.711846154,-46.29076923,-44.78461538,-0.780923077,0.155076923,0.644,-1.793384615,-1.548,-2.888,2.888,3.101538462,0.256923077,-5.676153846,-14.74307692,-1.328,165.3794643,-3.638392857,-4.5,-0.897321429,-0.982142857,-1.879464286,-7.700892857,-2.053571429,-0.940178571,-0.571428571,-0.276785714,-0.049107143,-0.40625,-0.5625,-0.410714286,-0.008928571,-7.589285714,0.326267281,-75.83482143,-9.245535714,-22.33928571,-7.21875,2.450892857,-8.372222222
58,44217,Winnipeg Jets,Ottawa Senators,,5,-8,2.2,0,7,-5,-2,12,0.108,15,-37,-2,1,0.76,-0.12,0.27,-0.67,10,-13,7.46,-7,-22,1.59,-4,-2,-1.9,-1.6,-2,0.9,-86,0.016,3,91.66666667,1.988095238,10.05952381,93.19642857,101.4880952,-2.39702381,-3.189880952,67.89880952,78.99404762,-1.599404762,-1.910119048,-1.501785714,-0.133333333,-1.622619048,9.59047619,-9.59047619,1.619047619,1.589285714,-1.861904762,25.2797619,5.385714286,69.14314314,1.312312312,10.09009009,2.107107107,4.105105105,6.212212212,4.961961962,1.086086086,0.998998999,1.544544545,0.640640641,-0.078078078,0.543543544,2.820820821,1.325325325,-0.041041041,16.57257257,-0.899891068,166.9109109,6.596596597,6.425425425,15.55655656,10.17817818,14.32386364
59,44217,Montreal Canadiens,Vancouver Canucks,,10,-6,1.2,0,1,-8,7,9,0.081,10,-22,-2,2,0.42,-0.08,0.18,-0.39,2,-4,1.79,0,-11,-1.29,3,-2,-1.5,-0.7,117,-0.1,-291,-0.004,0,-16.32,0.94,8.633333333,172.18,35.08,10.23066667,1.964666667,114.8866667,27.2,8.816666667,2.120666667,-0.463448276,1.37,0.142758621,9.783333333,-9.779333333,-0.58,8.393333333,6.789333333,36.76,-6.517428571,19.74384236,1.01182266,5.95862069,1.219704433,2.347783251,3.567487685,4.634482759,0.311330049,0.585714286,0.852216749,0.228571429,0.138916256,0.221674877,1.935960591,0.341871921,0.069950739,13.62955665,-0.833116883,100.3783251,0.586206897,24.28374384,4.679802956,12.35665025,-3.26875
60,44218,Colorado Avalanche,Anaheim Ducks,,5,-28,-1.1,0,22,-17,-5,39,0.348,73,-45,-2,-1,1.83,-0.26,1.31,-0.8,36,84,13.77,-3,13,3.17,-1,-2,0,3.1,437,1.9,-289,0.01,4,0.658509455,-0.82647386,0.251390434,79.49610679,-69.78420467,7.816462736,-1.936373749,54.4727475,-57.94438265,8.048275862,-1.878642937,-0.011012236,2.806117909,2.797886541,2.145050056,-2.145050056,1.292547275,-3.337041157,9.116462736,22.66295884,-0.106562848,11.15757576,-0.097835498,-1.802597403,1.870995671,4.026839827,5.897835498,11.29350649,-0.930735931,1.145714286,0.893506494,1.00952381,-0.032034632,0.65974026,2.154112554,1.933333333,-0.060606061,9.888311688,-0.879679144,-31.56277056,-2.96017316,-12.63376623,-0.497835498,-1.558441558,-1.024444444
61,44218,Vegas Golden Knights,Arizona Coyotes,2712,7,-21,0.9,0,16,-12,-4,28,0.25,40,-52,-2,0,1.41,-0.2,0.71,-0.93,-6,-4,-2.97,-13,-23,5.97,2,-2,-0.7,-0.6,291,0.6,-179,0.022,3,188.2933333,0.886666667,6.5,160.2733333,67.52,4.282,-1.34,103.68,34.53333333,4.749333333,-1.215333333,2.064,1.408,3.461333333,5.161333333,-5.161333333,5.46,0.58,6.109333333,41.59333333,-1.354,213.6091811,0.929280397,5.753101737,2.46898263,4.306451613,6.775434243,15.21215881,1.104218362,1.45,2.3808933,-0.001240695,0.089330025,0.822580645,4.044665012,0.146401985,0.115384615,20.73325062,-0.504962779,103.3610422,7.906947891,0.168734491,9.88337469,9.166253102,-7.923333333
62,44218,Detroit Red Wings,Chicago Blackhawks,,5,7,2.3,0,-5,2,3,-7,-0.062,-34,-16,0,1,-0.3,0.04,-0.61,-0.29,-21,-26,-10.3,-2,4,1.89,-3,-3,0.7,-0.5,-107,-1.5,-102,0.003,-2,37.19230769,2.384615385,0.846153846,-32.03846154,-23.23076923,0.203846154,-0.096153846,-8.153846154,-10.5,1.753846154,0.703846154,-0.015384615,0.823076923,0.8,1.519230769,-1.519230769,-5.192307692,-4.346153846,0.788461538,-10.57692308,2.588461538,52.40227704,1.941176471,2.869070209,-0.644212524,-1.111005693,-1.755218216,0.270398482,2.292220114,-0.14829222,0.013282732,-0.569259962,-0.088235294,-0.098671727,0.056925996,-1.05028463,-0.117647059,1.202087287,-0.526588465,46.45920304,0.40227704,-4.157495256,6.805502846,-0.032258065,12.01879699
63,44218,Nashville Predators,Dallas Stars,4214,7,-3,0,0,8,4,-12,4,0.035,-5,6,3,-6,-0.03,0.01,-0.09,0.11,-9,2,-5.96,10,19,-3.5,3,-2,1.9,0.2,-20,-0.2,235,0.009,1,-11.96242424,-1.066666667,-9.899393939,-144.2739394,-88.44121212,-4.277454545,-2.550909091,-92.27393939,-63.77333333,-2.932727273,-2.681212121,0.018181818,0.421212121,0.432363636,-5.806666667,5.806666667,-2.837575758,-6.739393939,-4.566545455,-33.31636364,3.96525,-21.13076923,-1.004395604,-9.969230769,-1.685714286,-3.276923077,-4.962637363,0.010989011,-0.714285714,-0.628901099,-1.118681319,-0.623076923,0.056043956,-0.064835165,-2.212087912,-1.159340659,0.094505495,-17.37472527,-2.736596737,-170.3131868,-6.702197802,-20.56483516,-17.63956044,-16.15824176,-6.802923977
